District,Year,Yield,Rainfall,Temperature,Humidity,Sunlight,Soil_Moisture,Soil_Type,Pest_Risk,PFJ_Policy,Yield_Lag1,Growing_Degree_Days,Water_Availability,Climate_Stress,Moisture_Temp_Ratio,Rainfall_per_Sun,Years_Since_PFJ,Yield_Change,Yield_Growth_Rate,Rainfall_Temp_Ratio,Moisture_Heat_Index,Water_Availability_Index,Drought_Indicator,Heat_Stress_Indicator,Rainfall_Anomaly,Temperature_Anomaly
Yendi,2018,2.25,670.59,27.377581699346408,77.97522875816993,18.59490196078432,0.5740522875816993,Savanna Ochrosol,0,1,2.04,509.0834476227093,384.9537235294118,0.3466603659127004,0.0202290770814667,34.22267696679808,1,0.2099999999999999,0.1028907398334149,23.63097768882276,15.716163402964673,671.1640522875817,1,0,-48.91727272727269,-0.01850861556744121
Yilo Krobo,2016,2.23,576.04,26.10235294117647,84.85274509803921,16.91856209150327,0.6726143790849674,Forest Ochrosol,1,0,2.18,441.6142789696271,387.45278692810456,0.3040363230246043,0.0248175640153762,32.14766882846867,0,0.0499999999999998,0.0229252636405317,21.254243174024396,17.556817916186084,576.7126143790849,1,1,-42.291818181818144,0.3001307189542466
Zabzugu/Tatale,2014,1.41,683.8100000000001,27.38934640522876,76.14026143790849,18.246013071895423,0.523921568627451,Savanna Ochrosol,0,0,1.49,499.7463725404759,358.2628078431373,0.3550590300666132,0.0184548654678064,35.529956123668775,0,-0.08,-0.0536552649228706,24.08685251993176,14.349869332308089,684.3339215686275,1,1,-94.66181818181815,0.31361853832441966
Nkwanta,2017,2.04,1076.07,25.558692810457515,83.84,17.100849673202614,0.6636601307189542,Tropical Black Earth,1,1,1.1,437.0753635951984,714.144756862745,0.3012575767380659,0.0249884335594121,59.44859050418317,0,0.94,0.8537693006357856,40.51667782294979,16.96228541159383,1076.7336601307188,0,1,117.88333333333333,0.18671023965141487
South Dayi,2017,2.04,688.24,26.2643137254902,83.97111111111111,16.72745098039216,0.6312418300653595,Tropical Black Earth,1,1,1.85,439.3350203767783,434.445877124183,0.3090969787501789,0.0231526762940375,38.82340449065369,0,0.1899999999999999,0.1026472177201512,25.243254128070877,16.579133461489175,688.8712418300654,0,0,85.66727272727269,-0.03269756387403078
Tamale,2015,1.71,562.35,28.54156862745097,70.1467320261438,18.85803921568628,0.4843790849673202,Savanna Ochrosol,0,0,1.21,538.2380204536717,272.3905784313725,0.4011648576769907,0.0163965255561012,28.318505865160542,0,0.5,0.4128819157720892,19.035888279725484,13.824938895296674,562.8343790849674,1,1,-87.5,0.7991978609625541
Dangme East,2013,0.5,479.73,26.1786274509804,82.7143137254902,17.841176470588234,0.6616993464052288,Coastal Savannah,0,0,0.5,467.0575121107267,317.4370274509804,0.3127138751542946,0.0243463121012521,25.46178582578833,0,0.0,0.0,17.651001724249873,17.322380674099712,480.39169934640523,1,0,-120.99272727272728,-0.16916815210932157
Adansi North,2015,1.37,593.74,25.44986928104575,85.48660130718955,16.3843137254902,0.6575816993464052,Forest Ochrosol,0,0,1.2,416.97864257336926,390.4325581699346,0.2942637228933417,0.0248614347526335,34.15377847958493,0,0.1700000000000001,0.1415487094088261,22.447747990402366,16.73536828997394,594.3975816993465,1,1,-125.40818181818179,0.0064587046939976744
Bibiani Anhwiaso Bekwai,2016,1.11,633.59,25.76843137254902,84.4318954248366,15.903660130718956,0.6147058823529412,Forest Ochrosol,1,0,1.18,409.8123746507754,389.4715000000001,0.3016254203937242,0.0229638365355738,37.482414761083575,0,-0.0699999999999998,-0.059271803556308,23.669298778924546,15.840006343713958,634.204705882353,1,1,-144.58545454545458,0.5265121806298296
Zabzugu/Tatale,2017,2.04,949.71,27.29084967320261,77.44679738562093,17.766470588235293,0.5594117647058824,Savanna Ochrosol,1,1,1.9,484.86207804690497,531.2789470588236,0.3478899149833865,0.0197735936236571,50.60674544713664,0,0.1400000000000001,0.0736454497632825,33.56951137807555,15.266822376009227,950.2694117647059,0,1,171.23818181818183,0.2151218062982707
Sekyere Central,2019,2.53,673.69,26.17274509803921,82.54300653594771,16.72934640522876,0.6015032679738562,Forest Ochrosol,0,1,2.25,437.8529191208509,405.2267366013072,0.3132846923192469,0.0221362716870759,37.998580692253526,2,0.2799999999999998,0.1243891603731674,24.792857606742633,15.742991708317312,674.2915032679739,0,1,21.52555555555557,0.12748002904865174
Agona East,2013,1.63,452.76,25.60529411764706,84.13647058823528,16.894248366013073,0.6350980392156863,Forest Ochrosol,0,0,1.5,432.582198308343,287.5469882352941,0.3007558798330708,0.0238711151399913,25.30198479081897,0,0.1299999999999999,0.0866089273817454,17.017665656989983,16.261872087658595,453.39509803921567,1,0,-228.19444444444446,-0.10053013798111365
Wa East,2011,1.2,735.36,28.11647058823529,70.03967320261438,19.79300653594771,0.5028758169934641,Savanna Ochrosol,0,0,1.5,556.5094861207227,369.7947607843137,0.3957854719861036,0.0172711804292878,35.36573697164394,0,-0.3,-0.1998667554963358,25.255808315487496,14.139093118031525,735.8628758169934,1,0,-98.32181818181812,-0.04960784313725597
South Dayi,2020,2.58,773.84,26.135098039215688,83.53797385620915,17.551960784313724,0.6760130718954249,Tropical Black Earth,0,1,2.53,458.7222158785083,523.1259555555556,0.3091521696944019,0.0249128663887062,41.71203297574381,3,0.0500000000000002,0.0197550375345714,28.518046954598994,17.667667909778295,774.5160130718955,0,0,171.2672727272727,-0.16191325014854385
West Mamprusi,2013,1.43,731.07,27.717385620915035,74.5769934640523,19.715686274509803,0.5365359477124183,Savanna Ochrosol,0,0,1.46,546.46727925157,392.2453352941177,0.3667436921012031,0.018683314518772,35.290648367250355,0,-0.03,-0.0205338809034907,25.457400950438803,14.871373762228204,731.6065359477125,1,0,-163.1554545454544,-0.23452168746286262
Ejura Sekyedumase,2011,1.18,700.08,26.257843137254905,81.74320261437909,17.208496732026145,0.6000653594771242,Forest Ochrosol,0,0,1.8,451.8580078175062,420.0937568627452,0.3173413924963526,0.0220144109148892,38.44798449334147,0,-0.6200000000000001,-0.3442531926707385,25.6836168758767,15.756422081250804,700.6800653594771,0,0,19.200909090909136,-0.3739691027926284
Kassena Nankana.,2021,2.53,787.41,28.816339869281045,67.36431372549019,19.85366013071896,0.5132679738562091,Savanna Ochrosol,0,1,2.58,572.1098179759922,404.1523352941176,0.4215114333625884,0.0172143185953221,37.75883921883276,4,-0.0500000000000002,-0.0193723363037583,26.40867401740503,14.790504378657781,787.9232679738561,1,1,-20.65400000000011,0.2536078431372566
Wenchi,2021,2.53,838.73,25.70607843137255,83.13019607843137,16.86392156862745,0.6274509803921569,Forest Ochrosol,0,1,2.58,433.5052905036524,526.2619607843137,0.305551153207913,0.0234946879978854,46.95105701051523,4,-0.0500000000000002,-0.0193723363037583,31.405958840243464,16.129304113802384,839.3574509803922,0,0,131.20272727272732,-0.12060011883541222
Nkoranza,2021,2.53,838.73,25.70607843137255,83.13019607843137,18.000849673202616,0.6274509803921569,Forest Ochrosol,0,1,2.58,462.7312535306934,526.2619607843137,0.305551153207913,0.0234946879978854,44.141710209037775,4,-0.0500000000000002,-0.0193723363037583,31.405958840243464,16.129304113802384,839.3574509803922,0,1,53.578333333333376,0.0026579520697183057
Jomoro,2016,1.25,721.88,25.57509803921569,86.83045751633986,15.732026143790849,0.6491503267973857,Forest Ochrosol,1,0,1.18,402.3481109829553,468.6086379084968,0.2911871207599907,0.0244270153148433,43.143609375,0,0.07,0.0592718035563082,27.163775611843608,16.60208325003204,722.5291503267974,1,1,-112.00363636363636,0.427320261437913
Yilo Krobo,2011,2.0,708.03,25.467712418300653,87.49058823529411,16.411045751633985,0.7501960784313726,Forest Ochrosol,0,0,2.3,417.951793686189,531.1613294117648,0.2878013687804028,0.0283438200693408,40.66556426879489,0,-0.2999999999999998,-0.1303780964797913,26.750706249567852,19.105777982827117,708.7801960784313,0,0,89.69818181818187,-0.3345098039215699
Agona East,2019,2.53,765.59,25.77908496732026,88.64862745098038,17.152614379084966,0.7822222222222222,Forest Ochrosol,0,1,2.25,442.17870349011054,598.8615111111111,0.2875569398027447,0.0292101923264668,42.17519217959566,2,0.2799999999999998,0.1243891603731674,28.589102313775264,20.164973129992735,766.3722222222223,0,1,84.63555555555558,0.07326071169208603
Obuasi,2011,1.0,900.22,25.087124183006537,88.91888888888889,15.960392156862746,0.7572549019607843,Forest Ochrosol,0,0,1.5,400.40034004869926,681.6960078431372,0.2789972662363103,0.0290279180122916,53.07778214525192,0,-0.5,-0.3331112591605596,34.50821154853144,18.997347763680636,900.9772549019608,0,0,80.9263636363637,-0.24964349376114114
Sene,2012,1.75,794.19,26.221045751633987,82.6524183006536,17.01339869281046,0.6738562091503267,Forest Ochrosol,0,0,1.74,446.1091055149729,535.169862745098,0.3134523338870302,0.0247549714033259,44.08884817038878,0,0.01,0.0057438253877082,29.175587420344698,17.669214490153358,794.8638562091504,1,0,-47.28818181818178,-0.6359536541889454
Jomoro,2020,2.58,904.38,25.171960784313725,88.49568627450981,16.34856209150327,0.7447712418300654,Forest Ochrosol,0,1,2.53,411.5253638472382,673.5562156862745,0.2812645148851516,0.0284568377573164,52.12996876801302,3,0.0500000000000002,0.0197550375345714,34.5553016624587,18.74735249263104,905.1247712418301,0,1,70.49636363636364,0.024183006535949403
Adentan,2019,2.53,727.46,26.16169934640523,88.03039215686275,17.152614379084966,0.8558823529411764,Coastal Savannah,0,1,2.25,448.7415403904481,622.6201764705883,0.2938513322541689,0.0315106334852517,40.07466829891804,2,0.2799999999999998,0.1243891603731674,26.78256580055538,22.391336793540944,728.3158823529412,0,1,33.82400000000007,0.0947712418300668
A.M.A,2014,1.34,596.92,26.12934640522876,85.77169934640523,16.374771241830068,0.7824836601307189,Coastal Savannah,0,0,1.8,427.8620700841557,467.0801464052287,0.3011275174053767,0.028842702232587,34.35556023683952,0,-0.4599999999999999,-0.2554136590782898,22.002741646770854,20.445786611986843,597.7024836601307,1,1,-40.77636363636361,0.1499643493761127
Zabzugu/Tatale,2018,2.25,777.88,26.903921568627453,78.68856209150327,18.094117647058823,0.548954248366013,Savanna Ochrosol,0,1,2.04,486.8027220299885,427.0205307189542,0.3376133395120711,0.0196730143114796,40.7392483056069,1,0.2099999999999999,0.1028907398334149,27.877085236455624,14.76902204280405,778.428954248366,1,0,-0.591818181818212,-0.17180629827688776
Nkwanta South,2020,2.58,988.16,24.94346405228758,86.16137254901962,17.87156862745098,0.7833333333333333,Tropical Black Earth,0,1,2.53,445.7788296168141,774.0586666666667,0.2861756684506013,0.0301938604557421,52.36236687620136,3,0.0500000000000002,0.0197550375345714,38.08897678461209,19.539046840958605,988.9433333333333,0,0,46.61416666666662,-0.19783587509077805
Ejusu Juaben,2015,1.37,527.72,26.086928104575165,81.48084967320261,16.3843137254902,0.5804575163398693,Forest Ochrosol,0,0,1.2,427.41641419966686,306.31904052287587,0.3162786053724493,0.0214294331974036,30.356101962553574,0,0.1700000000000001,0.1415487094088261,19.482460246603768,15.142353496518435,528.3004575163399,1,1,-144.16181818181815,0.16165181224004854
Tarkwa Nsuaem,2021,2.53,779.69,25.264640522875816,90.00830065359477,16.959477124183007,0.7633333333333334,Forest Ochrosol,0,1,2.58,428.47509299841937,595.1633666666668,0.2776080900470904,0.0290631555634081,43.41384744158964,4,-0.0500000000000002,-0.0193723363037583,29.685919337860742,19.285342265795208,780.4533333333334,1,0,-56.4466666666666,-0.05587509077705022
Bawku,2021,2.53,833.52,28.092614379084967,71.33790849673203,20.39196078431374,0.5588235294117647,Savanna Ochrosol,0,1,2.58,572.863490747149,465.7905882352941,0.3883525935831293,0.0192084328390063,38.96417015737997,4,-0.0500000000000002,-0.0193723363037583,28.650570524154322,15.698813917723953,834.0788235294117,0,1,33.493636363636256,0.20429590017825205
Shama,2021,2.53,766.64,25.87529411764706,87.35006535947713,16.959477124183007,0.7798039215686274,Forest Ochrosol,0,1,2.58,438.8314586697424,597.8288784313726,0.2928723822938459,0.0290156423276717,42.68721158745178,4,-0.0500000000000002,-0.0193723363037583,28.52582735072667,20.177655824682812,767.4198039215686,1,1,-45.7166666666667,0.16893972403776303
Nkwanta,2019,2.53,923.94,25.593856209150328,84.50555555555556,17.31954248366013,0.6618300653594772,Tropical Black Earth,0,1,2.25,443.27387993506767,611.4912705882354,0.2993238982292937,0.0248865775671809,50.43466564866977,2,0.2799999999999998,0.1243891603731674,34.74261095245351,16.938783527703023,924.6018300653595,1,1,-34.246666666666556,0.22187363834422769
Sissala West,2014,2.52,724.76,28.08797385620915,71.22300653594772,20.091045751633985,0.51,Savanna Ochrosol,0,0,2.65,564.3167678157972,369.6276,0.388906183824248,0.017533019058704,34.36339802846669,0,-0.1299999999999999,-0.0490380988306299,24.916139005855573,14.324866666666667,725.27,1,0,-55.64999999999998,-0.1127213309566244
Ketu South,2014,1.44,492.78,26.598823529411764,84.0797385620915,16.581633986928107,0.7628104575163399,Tropical Black Earth,0,0,1.32,441.0519562475972,375.897737254902,0.3126340534062624,0.0276392381980855,28.02811162866776,0,0.1199999999999998,0.0908402725208174,17.855108913423418,20.289860745866974,493.54281045751634,1,1,-117.23888888888894,0.14673928830791283
Tain,2015,1.89,594.0,26.864117647058823,78.00496732026144,16.45562091503268,0.5844444444444444,Forest Ochrosol,0,0,1.9,442.0657362168397,347.16,0.3400307418413337,0.0209748053696627,34.02915329631446,0,-0.01,-0.0052603892688058,21.317739449851167,15.70058431372549,594.5844444444444,1,1,-107.20636363636368,0.23291740938799776
Lambussie Karni,2019,2.53,879.8100000000001,28.10705882352941,71.95673202614378,19.824117647058824,0.5319607843137255,Savanna Ochrosol,0,1,2.25,557.1976408304498,468.0244176470589,0.3852565492305405,0.0182760060897565,42.249569221208446,2,0.2799999999999998,0.1243891603731674,30.226688492785257,14.951853056516724,880.3419607843138,0,0,96.9277777777778,-0.20141612200435688
Central Gonja,2011,1.41,649.62,27.292287581699348,78.84797385620915,17.784967320261437,0.5898039215686274,Savanna Ochrosol,0,0,2.0,485.3924427357,383.1484235294117,0.341803132423216,0.0208468092184294,34.58190737970148,0,-0.5900000000000001,-0.2948525737131435,22.961027740301983,16.097098244265027,650.2098039215687,0,0,13.457272727272766,-0.5050148544266158
Akuapim South,2014,2.26,569.24,25.984771241830067,84.27006535947712,16.374771241830068,0.6656209150326797,Forest Ochrosol,0,0,2.26,425.494684856252,378.8980496732026,0.3047349750734307,0.0246665391033916,32.76244573681319,0,0.0,0.0,21.094861056950542,17.29600721090179,569.9056209150327,1,1,-49.0918181818181,0.1825490196078441
Adansi South,2016,1.35,623.09,26.036993464052287,83.83111111111111,16.408169934640522,0.6067320261437908,Forest Ochrosol,1,0,1.37,427.2194133452945,378.0486581699346,0.306927412868013,0.0224408097353903,35.79296401284049,0,-0.02,-0.0145878920495988,23.045831661291963,15.797477799137084,623.6967320261439,1,1,-131.40090909090907,0.7160546642899597
Akontombra,2021,2.53,809.17,25.10398692810457,89.74856209150327,16.60666666666667,0.7741176470588235,Forest Ochrosol,0,1,2.58,416.89354291939,626.3927764705882,0.2766323382930498,0.0296551499658229,45.9581597879591,4,-0.0500000000000002,-0.0193723363037583,30.997946874115843,19.433439292579774,809.9441176470588,1,0,-23.32333333333338,-0.09060275962237085
Atwima Mponua,2012,1.4,759.17,25.044117647058822,85.25640522875817,15.371764705882354,0.6881045751633987,Forest Ochrosol,0,0,1.2,384.9722837370242,522.3883503267974,0.2903450193714893,0.0264207290294246,46.37068841621154,0,0.1999999999999999,0.1665278934221482,29.149384528514965,17.23297193387159,759.8581045751633,1,0,-5.952727272727316,-0.26181224004753645
Krachi West,2019,2.53,1011.65,26.987124183006536,83.26758169934641,17.958169934640523,0.7207843137254902,Tropical Black Earth,0,1,2.25,484.6393621256781,729.1814509803921,0.3202551163660111,0.0257541399756657,53.36221816175964,2,0.2799999999999998,0.1243891603731674,36.14697935325068,19.451895783672946,1012.3707843137255,0,1,72.66556818181812,0.15355912061794186
Jaman South,2019,2.53,701.91,25.807908496732026,83.60509803921569,16.706013071895423,0.5835947712418301,Forest Ochrosol,0,1,2.25,431.1472567046862,409.63100588235295,0.305039638211514,0.0217695002694064,39.64246480277001,2,0.2799999999999998,0.1243891603731674,26.182945233700913,15.061360455380411,702.4935947712418,1,1,-20.05272727272734,0.19738562091503198
Sissala East,2015,3.21,713.43,29.06516339869281,67.20434640522873,20.00470588235294,0.4669281045751633,Savanna Ochrosol,0,0,2.96,581.4400452133794,333.1205176470588,0.4261482578544964,0.0155305360687134,33.96524588327546,0,0.25,0.0844309354947652,23.729456931240854,13.571341654919046,713.8969281045751,1,1,-120.25181818181818,0.8990849673202632
Nzema East,2014,1.2,961.15,25.627124183006536,87.48300653594771,15.431503267973856,0.7565359477124183,Forest Ochrosol,0,0,1.32,395.4650505788372,727.1445261437908,0.2896276379645292,0.0284122289178806,58.49434372041591,0,-0.1200000000000001,-0.0908402725208176,36.09665067072497,19.387840680934683,961.9065359477124,0,0,148.59444444444443,-0.10186637618010153
Amansie Central,2016,1.53,708.39,25.86483660130719,85.44300653594772,16.408169934640522,0.6301960784313726,Forest Ochrosol,1,0,1.48,424.3946342859584,446.4246,0.2992125984251968,0.0234580275988244,40.69296213557604,0,0.05,0.0337609723160027,26.368669592635122,16.299918595412024,709.0201960784314,1,1,-110.90363636363634,0.5280689245395109
Ga East,2016,1.2,597.66,26.058692810457515,87.51633986928104,16.96013071895425,0.7874509803921569,Coastal Savannah,1,0,1.26,441.9588364304328,470.6279529411764,0.2943941519604223,0.0291015898627529,33.27704064922304,0,-0.06,-0.0475812846946868,22.08754148570766,20.519943201332822,598.4474509803921,1,1,-40.0363636363636,0.0793107546048688
Chereponi,2016,2.13,974.69,27.676339869281044,78.30888888888889,19.79686274509804,0.6315032679738563,Savanna Ochrosol,1,0,1.84,547.9047016788414,615.519920261438,0.34896895237122,0.0220217528057108,46.86716510785941,0,0.2899999999999998,0.1575230852797391,33.98934468077348,17.477699073006107,975.3215032679739,0,1,62.258888888888805,0.045889615105298986
Bole,2019,2.53,658.0,27.06137254901961,78.16137254901962,18.7937908496732,0.6417647058823529,Savanna Ochrosol,0,1,2.25,508.5857757913623,422.2811764705882,0.341850724382807,0.022870039758792,33.24274794036554,2,0.2799999999999998,0.1243891603731674,23.448603551040087,17.367033794694347,658.6417647058823,0,0,74.63363636363636,-0.11662507427213242
Amenfi West,2019,2.53,836.36,25.4218954248366,88.76666666666667,15.76751633986928,0.719281045751634,Forest Ochrosol,0,1,2.25,400.8401515015592,601.5778954248366,0.2831997262328622,0.027222916228618,49.87977843870228,2,0.2799999999999998,0.1243891603731674,31.65405004267109,18.28548752616515,837.0792810457516,0,1,2.476363636363658,0.2741176470588229
Ajumako Enyan Esiam,2019,2.53,845.21,25.51666666666667,89.72869281045752,17.152614379084966,0.7760130718954249,Forest Ochrosol,0,1,2.25,437.6775435729848,655.8940084967321,0.2812414229308237,0.0292651064196891,46.56133724593588,2,0.2799999999999998,0.1243891603731674,31.874670018856065,19.801266884531593,845.9860130718955,0,1,22.758000000000038,0.14469281045751714
Agona West,2021,2.53,766.64,25.87529411764706,87.35006535947713,18.34771241830065,0.7798039215686274,Forest Ochrosol,0,1,2.58,474.7524552095347,597.8288784313726,0.2928723822938459,0.0290156423276717,39.62432268089995,4,-0.0500000000000002,-0.0193723363037583,28.52582735072667,20.177655824682812,767.4198039215686,1,1,-45.7166666666667,0.16893972403776303
Keta,2018,2.25,588.78,26.38705882352941,86.03771241830066,18.196013071895425,0.7966666666666666,Tropical Black Earth,0,1,2.04,480.1392672818147,469.0614,0.3031681105853747,0.0290891647693915,30.67199411642532,1,0.2099999999999999,0.1028907398334149,21.498475020404655,21.02169019607843,589.5766666666666,1,0,-30.346363636363662,-0.009162210338683252
Hohoe,2021,2.53,584.79,26.13830065359477,80.55797385620916,18.043660130718955,0.5863398692810458,Tropical Black Earth,0,1,2.58,471.6306133880131,342.8856921568627,0.3204873713473794,0.0216056221340218,30.70785741742401,4,-0.0500000000000002,-0.0193723363037583,21.54851209972641,15.32592778845743,585.376339869281,1,1,-87.35727272727274,0.40201426024955467
Atwima Nwabiagya,2013,1.5,448.31,25.593464052287583,81.18418300653595,16.382614379084966,0.5671241830065359,Forest Ochrosol,0,0,1.4,419.2878521936008,254.2474424836601,0.3114159332855105,0.0213256979944946,25.790711927626585,0,0.1,0.0713775874375446,16.857901592607156,14.51467239096074,448.8771241830065,1,1,-316.8127272727273,0.2875341651812242
Keta,2017,2.04,673.95,26.4181045751634,86.73843137254902,17.19967320261438,0.8256209150326798,Tropical Black Earth,1,1,1.19,454.38276532530233,556.4272156862745,0.3011007167769917,0.0301122534845302,37.030884703093854,0,0.8500000000000001,0.7136859781696056,24.580473757857625,21.811339672775432,674.7756209150327,0,1,54.82363636363641,0.02188354129530623
Tolon/Kumbungu,2012,1.5,801.06,26.77111111111111,79.80751633986928,18.174183006535948,0.5965359477124182,Savanna Ochrosol,0,0,1.44,486.5430726216413,477.8610862745097,0.3312948141917168,0.0214804494255091,41.77805123310552,0,0.06,0.0416377515614157,28.84508281987677,15.969930137981116,801.6565359477123,0,0,196.0090909090909,-1.3291027926322059
Akontombra,2018,2.25,922.6,24.91777777777778,89.66346405228758,16.083856209150326,0.7643790849673203,Forest Ochrosol,0,1,2.04,400.7739548293392,705.2161437908497,0.2748381394671524,0.0294924623369025,54.0042007322588,1,0.2099999999999999,0.1028907398334149,35.59718768755894,19.04662817719681,923.3643790849674,0,0,90.10666666666668,-0.2768119099491635
Wenchi,2012,1.96,736.46,25.33993464052288,82.73235294117647,15.469869281045751,0.6122875816993465,Forest Ochrosol,0,0,1.95,392.005476479132,450.92531241830073,0.3026301513146854,0.0232455998868489,44.71559472834132,0,0.01,0.0051255766273705,27.95982640241587,15.515327301465254,737.0722875816994,0,0,28.932727272727334,-0.48674390968508163
Mfantsiman,2018,2.25,838.0,25.19143790849673,89.35045751633987,16.29300653594771,0.7490196078431373,Forest Ochrosol,0,1,2.04,410.44426249305815,627.678431372549,0.2788191515681131,0.0285978803630383,48.45889569624655,1,0.2099999999999999,0.1028907398334149,31.995188768469465,18.868880943226962,838.7490196078431,0,0,83.05363636363643,-0.18588829471182322
Pusiga,2019,2.53,848.2,27.98372549019608,74.2502614379085,20.205424836601303,0.586078431372549,Savanna Ochrosol,0,1,2.25,565.4230620402408,497.1117254901961,0.3718754587090223,0.020220948875975,39.99919862656924,2,0.2799999999999998,0.1243891603731674,29.264698918257036,16.40065793925413,848.7860784313726,0,1,12.836000000000126,0.031071895424837237
Cape Coast,2013,1.39,575.99,25.615882352941178,85.14660130718954,15.969607843137254,0.7505882352941177,Forest Ochrosol,0,0,1.25,409.0755957324106,432.3313176470588,0.2973522108155804,0.0282007646915817,33.94244612629268,0,0.1399999999999999,0.1119104716227017,21.64083806661215,19.22697993079585,576.7405882352941,1,0,-181.27454545454543,-0.17388591800356323
Tarkwa Nsuaem,2014,1.2,862.63,25.30065359477124,88.63803921568628,15.692745098039214,0.6983660130718955,Forest Ochrosol,0,0,1.22,397.0367076765346,602.4314738562092,0.2822535367367086,0.0265531809145129,51.67694078676894,0,-0.02,-0.0163800163800163,32.79880467196819,17.66911657909351,863.3283660130719,0,0,26.49333333333334,-0.019862018881624977
Biakoye,2019,2.53,727.46,26.16169934640523,88.03039215686275,17.152614379084966,0.8558823529411764,Tropical Black Earth,0,1,2.25,448.7415403904481,622.6201764705883,0.2938513322541689,0.0315106334852517,40.07466829891804,2,0.2799999999999998,0.1243891603731674,26.78256580055538,22.391336793540944,728.3158823529412,0,1,98.54777777777781,0.1251488743645588
Tarkwa Nsuaem,2013,1.22,507.23,25.464836601307187,83.90594771241831,15.969607843137254,0.5619607843137255,Forest Ochrosol,0,0,1.2,406.6634543124439,285.043368627451,0.2999181716639941,0.0212342434899435,29.89049627361489,0,0.02,0.0166527893422148,19.166186726992535,14.310239548891452,507.79196078431374,1,1,-328.90666666666664,0.14432098765432144
Nadowli,2012,1.45,841.1899999999999,27.081568627450977,74.47777777777777,19.6181045751634,0.5766666666666667,Savanna Ochrosol,0,0,1.4,531.2890453927977,485.08623333333327,0.3588018808288809,0.0205354150374259,40.79860963617862,0,0.05,0.0356887937187723,29.955235448553235,15.61703790849673,841.7666666666667,0,0,20.970909090909004,-0.7291859774212739
South Tongu,2019,2.53,724.72,26.48,86.15058823529412,18.05529411764706,0.7583006535947712,Tropical Black Earth,0,1,2.25,478.1041882352941,549.5556496732025,0.3038418963794919,0.0275946380493002,38.03247514971908,2,0.2799999999999998,0.1243891603731674,26.372634643377,20.07980130718954,725.4783006535948,0,1,123.99727272727273,0.13220439691027863
Tano North,2012,1.83,781.28,25.015882352941176,85.07980392156864,15.469869281045751,0.6420261437908497,Forest Ochrosol,0,0,1.82,386.9924299500192,501.602185620915,0.2906126781577514,0.0246782382807887,47.43692780240407,0,0.01,0.0054914881933003,30.030886110294617,16.06085048058439,781.9220261437908,0,0,56.6754545454545,-0.46143790849673394
Biakoye,2021,2.53,609.12,26.356601307189543,86.07084967320262,18.04117647058824,0.8012418300653595,Tropical Black Earth,0,1,2.58,475.5040953479432,488.0524235294118,0.3027029299255958,0.0292887928974856,31.98962001853567,4,-0.0500000000000002,-0.0193723363037583,22.2659237951433,21.118011465675597,609.9212418300654,1,1,-19.79222222222222,0.3200508351488729
Bongo,2018,2.25,846.22,28.2543137254902,71.66215686274509,19.13673202614379,0.6070588235294118,Savanna Ochrosol,0,1,2.04,540.6952303473023,513.7053176470588,0.388844963394922,0.0207510874883543,42.02370071277411,1,0.2099999999999999,0.1028907398334149,28.92633229890681,17.15203044982699,846.8270588235295,0,0,64.48090909090922,-0.06089720736779469
Ledzokuku Krowor,2020,2.58,715.9,25.88843137254901,87.02261437908496,17.59980392156863,0.8275163398692811,Coastal Savannah,0,1,2.53,455.6313159938485,592.4189477124183,0.294111138997257,0.0307759247240473,38.48965306402133,3,0.0500000000000002,0.0197550375345714,26.62483318870278,21.423099974368828,716.7275163398692,0,0,86.98777777777775,-0.1481190994916588
Zabzugu/Tatale,2011,1.52,749.74,26.537712418300654,80.43522875816994,18.45143790849673,0.5822875816993465,Savanna Ochrosol,0,0,1.83,489.65895291981707,436.564291503268,0.3258750889876793,0.0211450963266061,38.544194188980775,0,-0.31,-0.1693063899508465,27.225936149356677,15.452580387885003,750.3222875816994,1,0,-28.7318181818182,-0.5380154486036872
Birim North,2014,2.0,762.8,25.32640522875817,86.07594771241831,17.00509803921569,0.680326797385621,Forest Ochrosol,0,0,1.9,430.6780038959376,518.9532810457516,0.2908542013507853,0.0258419936741858,42.3657787554723,0,0.1,0.0526038926880589,28.974711639200187,17.23023215857149,763.4803267973856,0,0,43.65181818181816,-0.11700534759358305
Lambussie Karni,2015,0.87,685.14,29.05392156862745,67.20434640522873,20.128496732026143,0.4505882352941176,Savanna Ochrosol,0,0,0.8,584.8117653466616,308.71602352941176,0.4259834321409185,0.0149926602511825,32.427295168684616,0,0.0699999999999999,0.0873907615480648,22.79702495514598,13.091355247981545,685.5905882352941,1,1,-97.74222222222227,0.7454466230936845
Kwahu East,2017,2.04,752.05,25.63699346405229,84.82718954248365,16.56300653594771,0.6728104575163398,Forest Ochrosol,1,1,2.6,424.6256903071468,505.98710457516336,0.2987047997343804,0.0252584984271714,42.8201172994336,0,-0.56,-0.2153018069973087,28.23329145666992,17.248837301892433,752.7228104575163,0,0,130.94333333333327,-0.24429193899781865
West Ahanta,2018,2.25,832.43,25.534183006535947,88.0675816993464,17.62797385620915,0.7755555555555556,Forest Ochrosol,0,1,2.04,450.1159104788756,645.5957111111111,0.2866832411901369,0.0292285447554394,44.68709299388088,1,0.2099999999999999,0.1028907398334149,31.371985329073606,19.80317748729121,833.2055555555555,1,0,-14.18833333333339,-0.16510893246187308
